time,taxis
812,98
813,99
814,101
815,102
816,103
817,103
818,104
819,104
820,103
821,103
822,104
823,103
824,104
825,104
826,106
827,108
828,107
829,108
830,107
831,107
832,107
833,106
834,107
835,107
836,106
837,107
838,107
839,107
840,107
841,110
842,112
843,115
844,115
845,114
846,114
847,112
848,116
849,117
850,116
851,115
852,114
853,115
854,114
855,114
856,114
857,114
858,114
859,114
860,113
861,111
862,112
863,108
864,109
865,109
866,110
867,111
868,111
869,115
870,115
871,117
872,120
873,120
874,122
875,121
876,121
877,122
878,123
879,122
880,121
881,120
882,120
883,122
884,121
885,119
886,122
887,123
888,122
889,122
890,121
891,121
892,119
893,119
894,119
895,120
896,120
897,122
898,123
899,121
900,121
901,121
902,121
903,121
904,121
905,123
906,122
907,122
908,122
909,123
910,123
911,123
912,123
913,124
914,125
915,123
916,122
917,122
918,119
919,120
920,119
921,119
922,119
923,118
924,119
925,120
926,120
927,120
928,120
929,122
930,119
931,120
932,120
933,121
934,122
935,121
936,121
937,122
938,121
939,122
940,120
941,120
942,118
943,117
944,118
945,117
946,118
947,117
948,116
949,113
950,114
951,115
952,114
953,116
954,115
955,116
956,116
957,117
958,116
959,115
960,114
961,114
962,114
963,114
964,112
965,112
966,112
967,112
968,111
969,111
970,110
971,110
972,111
973,109
974,108
975,109
976,109
977,110
978,110
979,111
980,112
981,110
982,111
983,110
984,110
985,107
986,107
987,107
988,107
989,107
990,108
991,108
992,106
993,105
994,104
995,103
996,102
997,102
998,101
999,100
1000,103
1001,101
1002,99
1003,98
1004,98
1005,99
1006,98
1007,98
1008,97
1009,96
1010,98
1011,97
1012,95
1013,95
1014,94
1015,95
1016,93
1017,92
1018,93
1019,93
1020,93
1021,94
1022,94
1023,94
1024,93
1025,93
1026,96
1027,96
1028,96
1029,96
1030,98
1031,97
1032,97
1033,97
1034,98
1035,98
1036,98
1037,99
1038,100
1039,100
1040,101
1041,100
1042,101
1043,102
1044,102
1045,103
1046,103
1047,104
1048,103
1049,103
1050,104
1051,101
1052,101
1053,102
1054,104
1055,105
1056,105
1057,105
1058,105
1059,104
1060,104
1061,105
1062,105
1063,104
1064,102
1065,102
1066,103
1067,104
1068,103
1069,103
1070,104
1071,105
1072,103
1073,103
1074,105
1075,104
1076,104
1077,104
1078,101
1079,99
1080,99
1081,99
1082,99
1083,99
1084,100
1085,100
1086,100
1087,99
1088,97
1089,93
1090,91
1091,92
1092,91
1093,92
1094,92
1095,90
1096,91
1097,90
1098,89
1099,89
1100,87
1101,85
1102,84
1103,86
1104,85
1105,87
1106,87
1107,88
1108,88
1109,88
1110,87
1111,87
1112,88
1113,89
1114,88
1115,87
1116,88
1117,87
1118,87
1119,86
1120,87
1121,86
1122,87
1123,87
1124,86
1125,88
1126,87
1127,86
1128,86
1129,85
1130,87
1131,87
1132,87
1133,87
1134,88
1135,89
1136,89
1137,89
1138,89
1139,90
1140,93
1141,93
1142,91
1143,89
1144,89
1145,89
1146,90
1147,90
1148,89
1149,88
1150,88
1151,89
1152,88
1153,91
1154,92
1155,90
1156,90
1157,89
1158,88
1159,88
1160,90
1161,90
1162,89
1163,90
1164,90
1165,90
1166,91
1167,89
1168,90
1169,89
1170,89
1171,91
1172,91
1173,91
1174,91
1175,91
1176,91
1177,92
1178,92
1179,93
1180,92
1181,91
1182,91
1183,91
1184,92
1185,92
1186,92
1187,93
1188,94
1189,94
1190,93
1191,95
1192,95
1193,94
1194,94
1195,94
1196,94
1197,94
1198,94
1199,94
1200,94
1201,95
1202,97
1203,97
1204,97
1205,98
1206,97
1207,97
1208,94
1209,96
1210,95
1211,97
1212,98
1213,99
1214,97
1215,97
1216,96
1217,95
1218,95
1219,95
1220,95
1221,96
1222,95
1223,96
1224,97
1225,98
1226,98
1227,96
1228,95
1229,94
1230,96
1231,97
1232,98
1233,100
1234,100
1235,99
1236,98
1237,99
1238,98
1239,97
1240,98
1241,98
1242,99
1243,100
1244,103
1245,104
1246,103
1247,102
1248,103
1249,102
1250,104
1251,103
1252,104
1253,105
1254,102
1255,101
1256,99
1257,99
1258,100
1259,100
1260,100
1261,101
1262,100
1263,99
1264,101
1265,102
1266,102
1267,104
1268,103
1269,105
1270,106
1271,105
1272,109
1273,111
1274,111
1275,110
1276,110
1277,110
1278,111
1279,111
1280,111
1281,112
1282,110
1283,109
1284,109
1285,110
1286,109
1287,109
1288,109
1289,107
1290,106
1291,105
1292,105
1293,104
1294,104
1295,104
1296,104
1297,105
1298,104
1299,104
1300,105
1301,104
1302,104
1303,104
1304,104
1305,103
1306,102
1307,102
1308,101
1309,103
1310,102
1311,104
1312,104
1313,103
1314,103
1315,105
1316,105
1317,105
1318,104
1319,103
1320,102
1321,103
1322,103
1323,102
1324,101
1325,101
1326,101
1327,102
1328,103
1329,105
1330,106
1331,107
1332,108
1333,109
1334,107
1335,105
1336,104
1337,102
1338,102
1339,101
1340,102
1341,101
1342,102
1343,102
1344,103
1345,103
1346,101
1347,99
1348,99
1349,98
1350,98
1351,98
1352,98
1353,98
1354,98
1355,98
1356,98
1357,98
1358,98
1359,100
1360,100
1361,96
1362,95
1363,96
1364,95
1365,95
1366,93
1367,93
1368,92
1369,91
1370,90
1371,90
1372,89
1373,90
1374,89
1375,89
1376,90
1377,89
1378,89
1379,90
1380,89
1381,87
1382,87
1383,87
1384,87
1385,88
1386,87
1387,87
1388,85
1389,85
1390,85
1391,86
1392,88
1393,89
1394,90
1395,91
1396,93
1397,91
1398,92
1399,92
1400,91
1401,91
1402,90
1403,91
1404,91
1405,91
1406,93
1407,96
1408,95
1409,95
1410,95
1411,96
1412,96
1413,97
1414,96
1415,96
1416,97
1417,98
1418,97
1419,94
1420,95
1421,96
1422,95
1423,94
1424,93
1425,93
1426,92
1427,91
1428,92
1429,95
1430,95
1431,95
1432,94
1433,95
1434,98
1435,98
1436,98
1437,98
1438,99
1439,99
1440,101
1441,101
1442,100
1443,99
1444,97
1445,97
1446,98
1447,98
1448,98
1449,98
1450,98
1451,99
1452,100
1453,100
1454,102
1455,101
1456,100
1457,101
1458,103
1459,103
1460,103
1461,103
1462,101
1463,101
1464,103
1465,103
1466,103
1467,104
1468,105
1469,107
1470,105
1471,106
1472,104
1473,104
1474,103
1475,101
1476,102
1477,102
1478,103
1479,101
1480,101
1481,100
1482,102
1483,102
1484,103
1485,101
1486,101
1487,100
1488,101
1489,101
1490,101
1491,99
1492,98
1493,99
1494,97
1495,97
1496,96
1497,96
1498,95
1499,95
1500,98
1501,97
1502,97
1503,99
1504,100
1505,100
1506,100
1507,99
1508,98
1509,98
1510,99
1511,100
1512,101
1513,102
1514,101
1515,100
1516,100
1517,100
1518,100
1519,101
1520,101
1521,101
1522,101
1523,102
1524,102
1525,102
1526,105
1527,104
1528,104
1529,101
1530,102
1531,102
1532,101
1533,102
1534,102
1535,102
1536,103
1537,102
1538,102
1539,102
1540,103
1541,103
1542,107
1543,105
1544,106
1545,106
1546,105
1547,106
1548,106
1549,105
1550,104
1551,104
1552,104
1553,106
1554,106
1555,107
1556,107
1557,107
1558,107
1559,107
1560,107
1561,105
1562,104
1563,106
1564,107
1565,107
1566,104
1567,105
1568,103
1569,103
1570,104
1571,103
1572,103
1573,103
1574,103
1575,104
1576,104
1577,104
1578,105
1579,106
1580,106
1581,108
1582,109
1583,107
1584,107
1585,108
1586,109
1587,110
1588,111
1589,112
1590,112
1591,116
1592,118
1593,119
1594,120
1595,119
1596,119
1597,117
1598,114
1599,115
1600,113
1601,113
1602,113
1603,115
1604,115
1605,116
1606,118
1607,117
1608,116
1609,117
1610,116
1611,117
1612,117
1613,117
1614,117
1615,119
1616,119
1617,116
1618,114
1619,114
1620,116
1621,118
1622,118
1623,118
1624,118
1625,118
1626,116
1627,115
1628,114
1629,115
1630,116
1631,117
1632,116
1633,116
1634,115
1635,114
1636,113
1637,112
1638,114
1639,116
1640,114
1641,113
1642,112
1643,112
1644,114
1645,115
1646,115
1647,113
1648,115
1649,115
1650,113
1651,116
1652,117
1653,116
1654,116
1655,115
1656,115
1657,115
1658,116
1659,116
1660,115
1661,116
1662,117
1663,119
1664,121
1665,120
1666,120
1667,120
1668,119
1669,119
1670,117
1671,117
1672,120
1673,121
1674,120
1675,119
1676,118
1677,119
1678,120
1679,120
1680,122
1681,122
1682,121
1683,120
1684,120
1685,119
1686,118
1687,118
1688,117
1689,116
1690,116
1691,118
1692,117
1693,118
1694,116
1695,115
1696,117
1697,119
1698,119
1699,119
1700,119
1701,119
1702,120
1703,120
1704,120
1705,119
1706,120
1707,120
1708,121
1709,120
1710,121
1711,121
1712,121
1713,120
1714,119
1715,120
1716,120
1717,120
1718,119
1719,119
1720,120
1721,120
1722,120
1723,118
1724,114
1725,116
1726,115
1727,116
1728,116
1729,115
1730,115
1731,114
1732,113
1733,113
1734,113
1735,113
1736,112
1737,113
1738,113
1739,111
1740,110
1741,111
1742,113
1743,115
1744,116
1745,115
1746,115
1747,115
1748,114
1749,113
1750,115
1751,114
1752,112
1753,114
1754,115
1755,118
1756,118
1757,116
1758,115
1759,116
1760,116
1761,117
1762,116
1763,118
1764,118
1765,118
1766,117
1767,116
1768,115
1769,115
1770,114
1771,114
1772,116
1773,115
1774,113
1775,114
1776,113
1777,112
1778,112
1779,111
1780,110
1781,111
1782,112
1783,113
1784,113
1785,115
1786,114
1787,115
1788,116
1789,115
1790,114
1791,113
1792,113
1793,109
1794,108
1795,109
1796,108
1797,109
1798,109
1799,109
1800,110
1801,110
1802,109
1803,111
1804,111
1805,113
1806,114
1807,112
1808,113
1809,113
1810,113
1811,118
1812,119
1813,119
1814,119
1815,118
1816,117
1817,118
1818,121
1819,121
1820,119
1821,118
1822,118
1823,119
1824,118
1825,117
1826,117
1827,116
1828,114
1829,116
1830,117
1831,117
1832,116
1833,115
1834,115
1835,114
1836,114
1837,115
1838,114
1839,113
1840,113
1841,115
1842,114
1843,114
1844,115
1845,114
1846,115
1847,115
1848,114
1849,115
1850,117
1851,117
1852,118
1853,120
1854,120
1855,120
1856,118
1857,119
1858,118
1859,119
1860,120
1861,117
1862,118
1863,117
1864,118
1865,117
1866,116
1867,117
1868,117
1869,115
1870,115
1871,115
1872,114
1873,114
1874,114
1875,114
1876,113
1877,113
1878,114
1879,111
1880,111
1881,112
1882,113
1883,112
1884,111
1885,110
1886,111
1887,111
1888,111
1889,110
1890,109
1891,109
1892,110
1893,110
1894,113
1895,113
1896,114
1897,113
1898,113
1899,113
1900,113
1901,106
1902,104
1903,104
1904,104
1905,103
1906,103
1907,104
1908,104
1909,105
1910,105
1911,105
1912,105
1913,104
1914,101
1915,100
1916,99
1917,99
1918,98
1919,97
1920,97
1921,98
1922,98
1923,97
1924,94
1925,95
1926,94
1927,92
1928,93
1929,92
1930,94
1931,93
1932,94
1933,96
1934,97
1935,94
1936,94
1937,94
1938,94
1939,95
1940,97
1941,99
1942,98
1943,96
1944,96
1945,96
1946,95
1947,95
1948,95
1949,93
1950,94
1951,94
1952,94
1953,94
1954,94
1955,94
1956,95
1957,95
1958,95
1959,95
1960,97
1961,96
1962,96
1963,96
1964,98
1965,98
1966,98
1967,100
1968,101
1969,104
1970,104
1971,103
1972,103
1973,103
1974,103
1975,103
1976,103
1977,103
1978,102
1979,102
1980,102
1981,101
1982,101
1983,100
1984,98
1985,101
1986,103
1987,102
1988,102
1989,101
1990,103
1991,100
1992,99
1993,99
1994,99
1995,100
1996,99
1997,100
1998,100
1999,101
2000,102
2001,104
2002,103
2003,104
2004,106
2005,106
2006,105
2007,105
2008,106
2009,106
2010,107
2011,107
2012,108
2013,110
2014,109
2015,110
2016,109
2017,109
2018,110
2019,108
2020,108
2021,108
2022,109
2023,108
2024,108
2025,108
2026,109
2027,108
2028,108
2029,107
2030,106
2031,106
2032,106
2033,103
2034,102
2035,100
2036,98
2037,98
2038,97
2039,99
2040,99
2041,98
2042,98
2043,101
2044,100
2045,102
2046,100
2047,100
2048,99
2049,99
2050,99
2051,99
2052,99
2053,99
2054,98
2055,98
2056,98
2057,99
2058,101
2059,101
2060,100
2061,101
2062,101
2063,103
2064,103
2065,104
2066,103
2067,103
2068,103
2069,104
2070,104
2071,105
2072,105
2073,104
2074,104
2075,103
2076,102
2077,102
2078,103
2079,103
2080,105
2081,106
2082,106
2083,104
2084,103
2085,101
2086,97
2087,95
2088,95
2089,96
2090,96
2091,96
2092,98
2093,98
2094,98
2095,99
2096,97
2097,95
2098,95
2099,96
2100,97
2101,97
2102,96
2103,95
2104,95
2105,95
2106,93
2107,94
2108,95
2109,95
2110,95
2111,95
2112,95
2113,96
2114,95
2115,95
2116,95
2117,94
2118,94
2119,94
2120,92
2121,94
2122,95
2123,94
2124,94
2125,94
2126,95
2127,94
2128,93
2129,94
2130,94
2131,94
2132,99
2133,97
2134,97
2135,97
2136,98
2137,100
2138,101
2139,101
2140,99
2141,102
2142,102
2143,102
2144,101
2145,100
2146,101
2147,102
2148,102
2149,101
2150,101
2151,99
2152,99
2153,99
2154,99
2155,98
2156,98
2157,99
2158,100
2159,98
2160,99
2161,100
2162,99
2163,98
2164,99
2165,99
2166,98
2167,99
2168,96
2169,96
2170,97
2171,98
2172,98
2173,98
2174,99
2175,100
2176,101
2177,101
2178,100
2179,98
2180,97
2181,97
2182,98
2183,99
2184,97
2185,96
2186,96
2187,95
2188,95
2189,95
2190,97
2191,96
2192,96
2193,97
2194,96
2195,96
2196,95
2197,96
2198,97
2199,96
2200,96
2201,95
2202,94
2203,98
2204,99
2205,100
2206,99
2207,99
2208,98
2209,98
2210,97
2211,96
2212,96
2213,96
2214,96
2215,101
2216,101
2217,101
2218,102
2219,102
2220,101
2221,102
2222,101
2223,100
2224,100
2225,100
2226,100
2227,100
2228,101
2229,104
2230,103
2231,104
2232,104
2233,104
2234,104
2235,105
2236,105
2237,105
2238,105
2239,106
2240,107
2241,108
2242,107
2243,105
2244,104
2245,104
2246,104
2247,105
2248,105
2249,104
2250,105
2251,106
2252,106
2253,104
2254,104
2255,104
2256,103
2257,103
2258,102
2259,102
2260,100
2261,99
2262,97
2263,94
2264,94
2265,93
2266,92
2267,91
2268,93
2269,95
2270,97
2271,97
2272,101
2273,100
2274,100
2275,100
2276,99
2277,101
2278,102
2279,102
2280,100
2281,100
2282,101
2283,100
2284,102
2285,101
2286,101
2287,103
2288,103
2289,103
2290,103
2291,104
2292,103
2293,105
2294,107
2295,107
2296,104
2297,103
2298,104
2299,103
2300,103
2301,102
2302,103
2303,103
2304,101
2305,102
2306,103
2307,101
2308,102
2309,102
2310,102
2311,100
2312,102
2313,101
2314,101
2315,100
2316,101
2317,100
2318,101
2319,103
2320,103
2321,103
2322,103
2323,103
2324,103
2325,102
2326,102
2327,103
2328,106
2329,107
2330,110
2331,108
2332,107
2333,108
2334,109
2335,108
2336,108
2337,109
2338,109
2339,109
2340,109
2341,107
2342,107
2343,106
2344,105
2345,104
2346,104
2347,103
2348,102
2349,103
2350,103
2351,102
2352,102
2353,101
2354,99
2355,99
2356,98
2357,98
2358,100
2359,99
2360,99
2361,100
2362,99
2363,98
2364,98
2365,98
2366,98
2367,96
2368,95
2369,95
2370,94
2371,93
2372,93
2373,93
2374,93
2375,94
2376,93
2377,94
2378,93
2379,92
2380,92
2381,92
2382,93
2383,93
2384,91
2385,90
2386,89
2387,91
2388,91
2389,93
2390,92
2391,92
2392,91
2393,92
2394,93
2395,94
2396,94
2397,94
2398,94
2399,95
2400,94
2401,92
2402,92
2403,92
2404,91
2405,91
2406,91
2407,89
2408,89
2409,88
2410,86
2411,84
2412,83
2413,83
2414,82
2415,81
2416,80
2417,81
2418,81
2419,81
2420,81
2421,80
2422,79
2423,79
2424,79
2425,79
2426,78
2427,76
2428,76
2429,75
2430,73
2431,73
2432,73
2433,71
2434,72
2435,72
2436,74
2437,73
2438,74
2439,72
2440,72
2441,72
2442,72
2443,73
2444,74
2445,75
2446,76
2447,77
2448,77
2449,77
2450,77
2451,78
2452,79
2453,79
2454,78
2455,79
2456,78
2457,79
2458,79
2459,80
2460,80
2461,81
2462,81
2463,81
2464,82
2465,81
2466,80
2467,79
2468,81
2469,82
2470,82
2471,83
2472,83
2473,82
2474,83
2475,83
2476,84
2477,83
2478,83
2479,83
2480,85
2481,86
2482,85
2483,85
2484,84
2485,85
2486,84
2487,83
2488,82
2489,84
2490,85
2491,86
2492,86
2493,86
2494,87
2495,86
2496,86
2497,85
2498,86
2499,87
2500,85
2501,85
2502,87
2503,86
2504,86
2505,87
2506,89
2507,89
2508,88
2509,89
2510,92
2511,93
2512,93
2513,92
2514,94
2515,94
2516,93
2517,92
2518,92
2519,94
2520,94
2521,94
2522,94
2523,95
2524,94
2525,94
2526,92
2527,92
2528,92
2529,92
2530,91
2531,92
2532,92
2533,92
2534,92
2535,92
2536,93
2537,93
2538,91
2539,90
2540,91
2541,92
2542,93
2543,92
2544,92
2545,93
2546,92
2547,92
2548,91
2549,94
2550,94
2551,96
2552,97
2553,99
2554,97
2555,96
2556,95
2557,95
2558,96
2559,94
2560,97
2561,97
2562,96
2563,94
2564,94
2565,92
2566,92
2567,92
2568,89
2569,91
2570,91
2571,92
2572,91
2573,93
2574,93
2575,93
2576,93
2577,93
2578,95
2579,95
2580,97
2581,98
2582,99
2583,98
2584,98
2585,96
2586,96
2587,96
2588,96
2589,96
2590,95
2591,96
2592,96
2593,96
2594,96
2595,94
2596,93
2597,96
2598,95
2599,96
2600,97
2601,97
2602,96
2603,96
2604,96
2605,96
2606,96
2607,96
2608,97
2609,98
2610,99
2611,99
2612,99
2613,99
2614,99
2615,99
2616,101
2617,102
2618,104
2619,103
2620,104
2621,104
2622,104
2623,104
2624,102
2625,102
2626,103
2627,106
2628,106
2629,106
2630,106
2631,105
2632,106
2633,104
2634,107
2635,109
2636,108
2637,110
2638,110
2639,111
2640,112
2641,112
2642,113
2643,113
2644,110
2645,110
2646,110
2647,110
2648,108
2649,108
2650,108
2651,110
2652,108
2653,110
2654,112
2655,112
2656,113
2657,112
2658,111
2659,114
2660,117
2661,118
2662,118
2663,119
2664,120
2665,120
2666,118
2667,117
2668,117
2669,117
2670,118
2671,118
2672,117
2673,117
2674,117
2675,117
2676,117
2677,115
2678,116
2679,116
2680,118
2681,118
2682,118
2683,119
2684,118
2685,118
2686,121
2687,121
2688,121
2689,120
2690,121
2691,119
2692,119
2693,121
2694,121
2695,119
2696,120
2697,120
2698,121
2699,118
2700,120
2701,118
2702,117
2703,117
2704,117
2705,117
2706,115
2707,115
2708,112
2709,112
2710,111
2711,109
2712,108
2713,107
2714,109
2715,108
2716,109
2717,107
2718,107
2719,107
2720,106
2721,105
2722,105
2723,107
2724,106
2725,106
2726,107
2727,108
2728,108
2729,105
2730,106
2731,105
2732,103
2733,103
2734,100
2735,98
2736,98
2737,96
2738,96
2739,93
2740,94
2741,93
2742,92
2743,90
2744,92
2745,90
2746,89
2747,89
2748,89
2749,90
2750,90
2751,90
2752,90
2753,92
2754,92
2755,93
2756,93
2757,92
2758,92
2759,92
2760,92
2761,91
2762,90
2763,91
2764,93
2765,93
2766,95
2767,95
2768,94
2769,96
2770,97
2771,97
2772,96
2773,96
2774,93
2775,93
2776,95
2777,95
2778,97
2779,96
2780,96
2781,96
2782,95
2783,96
2784,96
2785,95
2786,95
2787,95
2788,96
2789,94
2790,94
2791,95
2792,94
2793,94
2794,94
2795,95
2796,97
2797,96
2798,94
2799,94
2800,94
2801,94
2802,95
2803,95
2804,93
2805,95
2806,94
2807,94
2808,94
2809,92
2810,93
2811,93
2812,93
2813,92
2814,93
2815,93
2816,90
2817,90
2818,90
2819,91
2820,91
2821,91
2822,91
2823,91
2824,90
2825,88
2826,88
2827,88
2828,89
2829,88
2830,87
2831,86
2832,86
2833,86
2834,88
2835,87
2836,86
2837,85
2838,87
2839,87
2840,86
2841,87
2842,87
2843,89
2844,88
2845,87
2846,86
2847,85
2848,85
2849,87
2850,90
2851,90
2852,91
2853,90
2854,90
2855,91
2856,94
2857,97
2858,97
2859,96
2860,96
2861,97
2862,98
2863,99
2864,99
2865,99
2866,99
2867,102
2868,101
2869,104
2870,104
2871,103
2872,103
2873,103
2874,101
2875,101
2876,101
2877,102
2878,102
2879,103
2880,103
2881,102
2882,103
2883,104
2884,105
2885,104
2886,106
2887,107
2888,107
2889,107
2890,106
2891,105
2892,107
2893,106
2894,107
2895,108
2896,108
2897,107
2898,106
2899,107
2900,107
2901,107
2902,107
2903,105
2904,106
2905,106
2906,106
2907,107
2908,104
2909,104
2910,104
2911,103
2912,104
2913,104
2914,103
2915,103
2916,104
2917,102
2918,102
2919,102
2920,100
2921,101
2922,101
2923,100
2924,101
2925,101
2926,99
2927,99
2928,101
2929,101
2930,102
2931,100
2932,99
2933,99
2934,101
2935,101
2936,102
2937,104
2938,104
2939,104
2940,105
2941,105
2942,103
2943,102
2944,102
2945,99
2946,96
2947,94
2948,94
2949,93
2950,92
2951,89
2952,89
2953,91
2954,91
2955,92
2956,92
2957,95
2958,97
2959,97
2960,98
2961,99
2962,99
2963,100
2964,99
2965,97
2966,97
2967,97
2968,98
2969,97
2970,96
2971,96
2972,96
2973,97
2974,93
2975,93
2976,92
2977,94
2978,93
2979,94
2980,91
2981,92
2982,93
2983,96
2984,96
2985,97
2986,97
2987,97
2988,96
2989,98
2990,98
2991,100
2992,100
2993,101
2994,100
2995,102
2996,101
2997,101
2998,100
2999,101
3000,100
3001,100
3002,100
3003,100
3004,100
3005,103
3006,103
3007,103
3008,103
3009,103
3010,104
3011,105
3012,105
3013,106
3014,105
3015,105
3016,105
3017,107
3018,108
3019,109
3020,108
3021,109
3022,108
3023,108
3024,109
3025,109
3026,108
3027,108
3028,109
3029,109
3030,107
3031,106
3032,103
3033,103
3034,103
3035,102
3036,102
3037,102
3038,103
3039,104
3040,103
3041,103
3042,103
3043,102
3044,102
3045,101
3046,100
3047,101
3048,101
3049,102
3050,101
3051,97
3052,97
3053,97
3054,98
3055,97
3056,95
3057,93
3058,92
3059,91
3060,90
3061,90
3062,90
3063,91
3064,92
3065,91
3066,91
3067,89
3068,89
3069,89
3070,88
3071,86
3072,86
3073,86
3074,84
3075,84
3076,84
3077,83
3078,84
3079,83
3080,82
3081,84
3082,84
3083,84
3084,82
3085,79
3086,80
3087,80
3088,78
3089,77
3090,77
3091,76
3092,75
3093,75
3094,74
3095,74
3096,75
3097,75
3098,76
3099,79
3100,79
3101,78
3102,79
3103,79
3104,79
3105,80
3106,78
3107,76
3108,76
3109,75
3110,76
3111,76
3112,77
3113,75
3114,74
3115,75
3116,78
3117,78
3118,77
3119,76
3120,77
3121,78
3122,78
3123,79
3124,78
3125,77
3126,75
3127,76
3128,76
3129,77
3130,77
3131,77
3132,78
3133,76
3134,76
3135,75
3136,74
3137,75
3138,77
3139,76
3140,77
3141,77
3142,77
3143,74
3144,74
3145,75
3146,78
3147,77
3148,78
3149,78
3150,77
3151,77
3152,77
3153,78
3154,78
3155,77
3156,77
3157,78
3158,78
3159,80
3160,81
3161,82
3162,82
3163,83
3164,82
3165,81
3166,80
3167,81
3168,82
3169,82
3170,83
3171,83
3172,83
3173,85
3174,86
3175,87
3176,86
3177,87
3178,87
3179,87
3180,86
3181,86
3182,86
3183,86
3184,85
3185,85
3186,85
3187,84
3188,85
3189,86
3190,86
3191,87
3192,87
3193,85
3194,86
3195,87
3196,87
3197,87
3198,87
3199,86
3200,86
3201,85
3202,85
3203,86
3204,87
3205,88
3206,88
3207,88
3208,88
3209,88
3210,87
3211,86
3212,87
3213,84
3214,84
3215,86
3216,86
3217,86
3218,85
3219,84
3220,84
3221,84
3222,84
3223,84
3224,83
3225,82
3226,83
3227,84
3228,85
3229,82
3230,83
3231,84
3232,84
3233,83
3234,83
3235,84
3236,84
3237,86
3238,86
3239,87
3240,86
3241,85
3242,86
3243,86
3244,86
3245,87
3246,86
3247,84
3248,84
3249,87
3250,89
3251,88
3252,87
3253,87
3254,87
3255,87
3256,87
3257,86
3258,86
3259,85
3260,84
3261,84
3262,84
3263,82
3264,81
3265,78
3266,80
3267,80
3268,79
3269,79
3270,78
3271,78
3272,76
3273,78
3274,79
3275,77
3276,77
3277,78
3278,79
3279,79
3280,79
3281,80
3282,80
3283,79
3284,79
3285,79
3286,78
3287,77
3288,77
3289,77
3290,76
3291,79
3292,80
3293,80
3294,81
3295,81
3296,82
3297,83
3298,82
3299,82
3300,82
3301,84
3302,84
3303,82
3304,84
3305,83
3306,84
3307,85
3308,85
3309,87
3310,86
3311,87
3312,85
3313,86
3314,85
3315,85
3316,86
3317,87
3318,87
3319,87
3320,86
3321,84
3322,84
3323,84
3324,83
3325,83
3326,83
3327,83
3328,83
3329,81
3330,81
3331,83
3332,83
3333,84
3334,86
3335,85
3336,86
3337,87
3338,87
3339,86
3340,87
3341,86
3342,88
3343,88
3344,89
3345,88
3346,87
3347,89
3348,89
3349,89
3350,91
3351,89
3352,91
3353,90
3354,88
3355,88
3356,88
3357,88
3358,88
3359,89
3360,88
3361,89
3362,89
3363,89
3364,89
3365,89
3366,89
3367,89
3368,89
3369,89
3370,88
3371,87
3372,86
3373,86
3374,87
3375,86
3376,86
3377,86
3378,87
3379,87
3380,86
3381,87
3382,88
3383,88
3384,89
3385,88
3386,86
3387,88
3388,89
3389,91
3390,91
3391,92
3392,93
3393,91
3394,90
3395,90
3396,87
3397,87
3398,89
3399,89
3400,91
3401,93
3402,93
3403,95
3404,95
3405,95
3406,95
3407,94
3408,93
3409,93
3410,93
3411,90
3412,91
3413,91
3414,93
3415,93
3416,92
3417,92
3418,92
3419,90
3420,90
3421,91
3422,91
3423,90
3424,90
3425,90
3426,90
3427,90
3428,92
3429,93
3430,92
3431,92
3432,92
3433,91
3434,93
3435,94
3436,93
3437,91
3438,91
3439,92
3440,93
3441,92
3442,91
3443,91
3444,91
3445,91
3446,93
3447,94
3448,92
3449,91
3450,92
3451,92
3452,91
3453,92
3454,92
3455,93
3456,92
3457,91
3458,91
3459,93
3460,95
3461,95
3462,94
3463,96
3464,96
3465,96
3466,98
3467,98
3468,97
3469,99
3470,101
3471,99
3472,98
3473,100
3474,100
3475,100
3476,100
3477,102
3478,106
3479,106
3480,107
3481,107
3482,107
3483,107
3484,107
3485,109
3486,110
3487,111
3488,111
3489,109
3490,109
3491,109
3492,109
3493,107
3494,107
3495,107
3496,108
3497,108
3498,107
3499,109
3500,112
3501,110
3502,110
3503,111
3504,110
3505,110
3506,109
3507,109
3508,108
3509,107
3510,109
3511,104
3512,104
3513,103
3514,101
3515,100
3516,98
3517,100
3518,99
3519,99
3520,96
3521,94
3522,94
3523,95
3524,94
3525,95
3526,96
3527,97
3528,96
3529,96
3530,96
3531,97
3532,97
3533,98
3534,99
3535,99
3536,99
3537,101
3538,98
3539,99
3540,101
3541,101
3542,102
3543,101
3544,101
3545,101
3546,101
3547,101
3548,101
3549,101
3550,99
3551,98
3552,96
3553,96
3554,96
3555,96
3556,95
3557,93
3558,93
3559,91
3560,92
3561,91
3562,89
3563,91
3564,90
3565,90
3566,89
3567,90
3568,89
3569,89
3570,91
3571,90
3572,90
3573,89
3574,88
3575,87
3576,87
3577,86
3578,88
3579,90
3580,92
3581,94
3582,93
3583,92
3584,92
3585,90
3586,89
3587,87
3588,86
3589,86
3590,87
3591,87
3592,88
3593,86
3594,86
3595,83
3596,82
3597,83
3598,83
3599,84
3600,84
3601,84
3602,85
3603,86
3604,87
3605,88
3606,89
3607,89
3608,89
3609,89
3610,88
3611,87
3612,87
3613,87
3614,86
3615,84
3616,84
3617,85
3618,84
3619,84
3620,84
3621,84
3622,84
3623,85
3624,83
3625,84
3626,85
3627,85
3628,84
3629,83
3630,82
3631,83
3632,82
3633,82
3634,81
3635,80
3636,78
3637,78
3638,77
3639,78
3640,78
3641,79
3642,78
3643,78
3644,77
3645,78
3646,78
3647,80
